4.825,-1.986,1
6.227,0.370,1
6.838,2.787,1
5.959,0.398,1
7.068,-0.450,1
4.663,0.256,1
7.024,1.728,1
4.036,-2.853,1
4.215,-2.206,1
7.904,0.872,1
4.477,-1.541,1
4.525,-2.501,1
6.301,0.460,1
8.071,2.963,1
3.993,-1.111,1
4.094,-1.141,1
7.441,-1.050,1
7.917,-0.510,1
4.404,0.660,1
4.379,-3.153,1
8.529,1.734,1
3.723,-2.279,1
8.100,-0.335,1
6.251,1.879,1
7.794,2.522,1
3.004,0.015,1
6.304,1.188,1
9.207,1.235,1
4.170,-0.323,1
8.440,1.795,1
4.347,-1.456,1
2.622,-2.094,1
9.486,2.978,1
4.254,1.358,1
5.079,-1.398,1
8.367,2.188,1
3.873,-1.400,1
4.933,-1.422,1
6.588,0.221,1
6.236,2.221,1
6.700,1.819,1
5.907,-2.159,1
5.239,-3.943,1
5.381,-1.722,1
6.743,-0.141,1
2.114,3.118,2
5.653,5.388,2
1.601,2.223,2
2.899,5.205,2
2.773,5.329,2
5.992,2.665,2
2.946,1.519,2
4.700,2.729,2
4.026,3.540,2
3.993,1.744,2
6.127,3.952,2
2.355,3.365,2
4.730,3.490,2
4.603,1.640,2
2.746,4.376,2
2.236,5.485,2
1.903,2.999,2
4.517,4.242,2
1.786,3.471,2
2.552,2.863,2
3.641,5.233,2
0.177,2.229,2
3.852,4.258,2
4.242,3.947,2
2.923,3.574,2
1.111,5.680,2
4.562,4.577,2
2.113,2.617,2
1.511,4.231,2
2.285,4.332,2
3.950,4.207,2
3.593,3.964,2
2.160,2.744,2
3.917,2.936,2
3.311,4.825,2
6.450,3.623,2
3.917,4.123,2
3.182,3.453,2
2.631,4.689,2
2.146,4.497,2
1.909,5.375,2
5.978,4.067,2
3.086,3.525,2
4.568,1.684,2
3.766,3.724,2
2.052,3.430,2
3.166,5.102,2
2.686,4.178,2
1.507,5.616,2
4.234,2.882,2
0.121,4.831,2
5.251,3.780,2
1.125,4.666,2
3.910,6.513,2
5.760,5.763,2
4.214,3.349,2
4.041,3.899,2
2.691,4.835,2
3.459,2.923,2
4.545,3.595,2
4.666,4.798,2
2.952,3.742,2
0.632,3.389,2
0.825,2.481,2
3.283,3.179,2
2.544,3.177,2
4.609,4.449,2
2.217,4.900,2
2.511,3.727,2
2.032,4.580,2
3.023,3.850,2
3.142,3.633,2
3.258,5.118,2
3.372,4.236,2
0.924,2.311,2
5.016,3.554,2
2.472,3.917,2
3.664,4.021,2
0.601,6.413,2
2.213,4.296,2
2.669,3.901,2
2.497,3.887,2
2.574,3.566,2
3.178,5.830,2
1.265,4.085,2
1.638,3.639,2
5.325,4.783,2
3.482,4.665,2
3.418,3.666,2
-0.150,3.958,2
4.886,2.414,2
4.569,4.563,2
4.511,4.674,2
1.895,3.220,2
0.670,4.973,2
4.589,4.289,2
1.715,4.962,2
4.305,4.656,2
3.607,4.984,2
3.559,2.685,2
