5.978,0.235,1
6.483,-0.999,1
7.622,-0.076,1
5.985,1.954,1
6.960,1.301,1
5.307,0.057,1
5.846,-0.942,1
3.281,-0.433,1
4.537,-0.994,1
5.171,-0.085,1
7.225,-1.053,1
6.745,-0.724,1
7.688,-0.611,1
8.689,1.639,1
3.990,-1.936,1
6.427,-1.525,1
5.091,0.325,1
7.098,1.256,1
7.386,0.823,1
6.021,0.958,1
4.446,-1.960,1
1.158,-3.928,1
6.481,0.701,1
3.768,-0.058,1
6.442,1.353,1
6.982,-1.284,1
11.104,2.279,1
6.992,-0.703,1
8.245,0.844,1
6.120,-0.174,1
5.210,3.645,2
3.337,3.255,2
3.360,1.001,2
2.727,4.181,2
2.752,3.411,2
3.355,4.187,2
4.499,5.263,2
4.491,3.102,2
1.330,6.300,2
4.522,3.757,2
2.019,5.442,2
5.217,4.790,2
3.261,3.503,2
1.507,3.869,2
3.827,3.379,2
3.476,3.972,2
2.564,4.616,2
2.331,3.845,2
1.556,4.366,2
2.986,3.125,2
4.111,3.906,2
3.741,2.848,2
3.108,4.250,2
3.599,3.051,2
2.481,2.990,2
2.626,4.463,2
2.875,5.347,2
5.131,4.010,2
1.993,4.699,2
1.772,3.972,2
2.393,2.910,2
0.931,4.093,2
5.455,4.557,2
3.802,4.051,2
2.786,4.775,2
2.769,2.315,2
4.119,2.922,2
1.934,2.842,2
3.844,4.851,2
1.347,5.680,2
0.871,4.269,2
3.247,3.942,2
1.758,3.657,2
4.010,2.918,2
2.779,1.625,2
3.589,4.801,2
5.662,2.901,2
5.190,3.028,2
1.872,4.449,2
2.958,3.427,2
3.704,4.196,2
3.010,4.259,2
3.322,2.116,2
2.355,5.076,2
4.951,3.708,2
2.460,4.710,2
2.475,1.313,2
2.139,3.923,2
3.682,4.177,2
0.976,2.072,2
0.951,2.731,2
5.453,5.451,2
5.818,3.227,2
1.268,4.206,2
2.250,5.294,2
3.107,4.263,2
6.462,4.134,2
4.765,3.660,2
2.058,4.473,2
3.568,3.485,2
3.401,5.417,2
-0.486,0.789,2
5.337,4.086,2
-1.416,4.907,2
2.194,3.414,2
1.766,5.736,2
3.830,4.749,2
4.272,1.659,2
3.549,3.173,2
6.647,2.842,2
2.798,3.879,2
1.184,4.199,2
3.623,4.424,2
1.758,4.585,2
4.926,4.593,2
0.066,4.300,2
2.314,4.553,2
2.783,1.992,2
3.275,4.125,2
5.006,3.102,2
2.415,5.108,2
1.934,5.104,2
3.018,2.148,2
1.248,3.998,2
4.640,4.679,2
4.889,4.193,2
5.112,4.089,2
5.118,4.523,2
2.769,3.580,2
1.740,4.021,2
