7.810,0.268,2
7.811,-1.323,2
7.200,0.850,2
9.061,-1.074,2
8.656,-0.592,2
6.864,0.483,2
8.462,-0.600,2
6.843,-1.457,2
8.995,0.675,2
8.285,0.586,2
8.495,0.868,2
7.588,-0.593,2
9.199,-2.003,2
7.817,-1.505,2
7.580,-0.755,2
6.836,-1.036,2
8.578,-0.937,2
7.623,-0.558,2
8.535,-0.799,2
7.042,0.911,2
8.114,0.092,2
7.581,0.917,2
7.898,-0.800,2
7.899,-1.619,2
9.637,-1.181,2
8.499,0.268,2
7.434,0.239,2
9.002,-0.619,2
7.956,-1.569,2
7.180,0.940,2
7.059,-0.502,2
5.968,0.255,2
8.144,-0.476,2
8.123,-1.911,2
8.888,0.555,2
5.510,-0.734,2
9.257,-0.306,2
6.544,0.912,2
8.453,-1.878,2
8.813,0.156,2
8.554,-1.344,2
8.579,-2.135,2
7.839,-1.558,2
6.840,0.197,2
9.433,0.665,2
8.133,-0.031,2
8.742,-1.279,2
9.184,-2.186,2
8.546,1.118,2
8.926,0.060,2
8.513,1.595,2
7.251,1.036,2
6.951,0.332,2
8.427,2.176,2
7.880,-0.304,2
7.862,0.402,2
9.261,-0.558,2
7.766,-0.189,2
8.041,1.258,2
9.218,0.077,2
6.195,-1.647,2
7.206,-1.576,2
7.941,-0.109,2
6.710,-0.644,2
8.486,-1.387,2
6.739,0.276,2
6.822,1.127,2
6.377,-0.154,2
7.777,-0.475,2
7.694,1.853,2
8.511,0.424,2
8.568,1.805,2
7.666,0.945,2
7.695,-0.750,2
6.853,-0.471,2
7.443,1.727,2
7.411,-0.118,2
9.283,-0.751,2
6.998,-2.089,2
8.842,-0.454,2
8.366,-0.760,2
5.775,-0.541,2
7.044,-0.775,2
8.069,0.752,2
9.259,0.703,2
7.550,-0.585,2
8.073,-0.534,2
8.486,1.036,2
8.212,-1.026,2
7.196,-1.669,2
8.560,-1.498,2
9.146,1.628,2
7.144,1.547,2
9.876,-0.834,2
8.783,0.684,2
7.329,-0.621,2
6.075,-0.274,2
