4.475,4.208,2
3.519,4.902,2
5.931,3.824,2
3.803,3.546,2
3.741,3.508,2
2.324,4.680,2
1.767,4.905,2
2.571,4.228,2
1.996,2.747,2
4.433,3.495,2
5.153,3.564,2
5.559,3.973,2
3.529,5.255,2
5.827,4.036,2
2.747,4.823,2
2.187,3.904,2
2.316,4.005,2
3.682,3.000,2
1.949,3.239,2
2.894,2.545,2
4.177,4.393,2
1.207,5.007,2
5.612,3.355,2
3.438,5.023,2
3.367,3.925,2
3.016,2.019,2
5.112,4.597,2
0.379,3.003,2
0.770,2.688,2
3.051,4.057,2
1.160,4.949,2
2.782,6.601,2
2.951,3.828,2
2.160,5.410,2
0.742,4.148,2
2.339,5.348,2
2.111,3.543,2
0.565,5.744,2
3.024,3.917,2
3.279,4.072,2
3.389,4.179,2
2.957,5.545,2
1.159,4.821,2
1.427,3.998,2
3.034,5.877,2
3.228,2.610,2
4.763,3.718,2
2.675,4.777,2
2.679,3.815,2
1.934,4.983,2
0.878,4.771,2
4.025,2.625,2
1.766,3.661,2
3.606,3.495,2
3.540,4.392,2
6.290,5.580,2
